Date,League,HomeTeam,AwayTeam,jugador,equipo,minutos,partidos,fixture_id
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Yaw Yeboah,QINGDAO JONOON,90,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Chuangyi Lin,QINGDAO JONOON,79,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Jin Yonghao,QINGDAO JONOON,90,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Carlos Strandberg,QINGDAO JONOON,16,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Hailong Li,QINGDAO JONOON,79,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Song Wenjie,QINGDAO JONOON,74,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Ngan Cheuk Pan,QINGDAO JONOON,12,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Ahmed El Messaoudi,QINGDAO JONOON,11,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Jun Liu,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Mewlan Jappar,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Sun Zheng'ao,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Liu Junshuai,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Qiao Wang,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Long Song,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Xinyu Liu,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHENYANG URBAN,QINGDAO JONOON,Yang Cong,QINGDAO JONOON,0,1,1523159
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Xue Qinghao,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Yang Zexiang,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jin Shunkai,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Chenjie Zhu,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Shinichi Chan,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Gao Tianyi,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Wu Qipeng,SHANGHAI SHENHUA,79,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Wu Xi,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Xie Pengfei,SHANGHAI SHENHUA,71,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Rafael Ratão,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Haoyang Xu,SHANGHAI SHENHUA,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Haijian Wang,SHANGHAI SHENHUA,19,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Liu Chengyu,SHANGHAI SHENHUA,11,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Hanyi Wang,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Zhen Ma,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Yang Shuai,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Zhu Yue,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Shilong Wang,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Ming Huang,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jiawen Han,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Li Ke,SHANGHAI SHENHUA,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jingqi Fang,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Ming Tian,WUHAN THREE TOWNS,82,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Kaimu Zheng,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Mbouri Yamkam,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Kang Wang,WUHAN THREE TOWNS,63,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Liao Chengjian,WUHAN THREE TOWNS,74,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Adriano Firmino,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jizheng Xiong,WUHAN THREE TOWNS,63,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Gustavo Sauer,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jinxian Wang,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jhonder Cádiz,WUHAN THREE TOWNS,90,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Zhechao Chen,WUHAN THREE TOWNS,27,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jinbao Zhong,WUHAN THREE TOWNS,27,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Wei Long,WUHAN THREE TOWNS,16,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Shenyuan Li,WUHAN THREE TOWNS,8,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Guo Jiayu,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Guan He,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Jingwei Ruan,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Denny Wang Yi,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Zheng Haoqian,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Min,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Zihao Xia,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,SHANGHAI SHENHUA,WUHAN THREE TOWNS,Yu Tianle,WUHAN THREE TOWNS,0,1,1523160
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Chunyu Dong,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Tong Lei,HANGZHOU GREENTOWN,45,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Liu Haofan,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Lucas Possignolo,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Guowen Sun,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Jiaqi Zhang,HANGZHOU GREENTOWN,45,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Jin-seob Park,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Marko Tolić,HANGZHOU GREENTOWN,86,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Alexandru Mitriță,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Wang Yudong,HANGZHOU GREENTOWN,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Di Gao,HANGZHOU GREENTOWN,86,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Xu Junchi,HANGZHOU GREENTOWN,45,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Cheng Jin,HANGZHOU GREENTOWN,44,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Wei Wu,HANGZHOU GREENTOWN,13,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Qianglong Tao,HANGZHOU GREENTOWN,13,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Alexander N'Doumbou,HANGZHOU GREENTOWN,1,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Bo Zhao,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Shiqin Wang,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Wang Chang,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Zhang Aihui,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Bao Shengxin,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Abdusalam Ablikim,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Hao Fang,HANGZHOU GREENTOWN,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Dalei Wang,SHANDONG LUNENG,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Wenneng Xie,SHANDONG LUNENG,79,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Peng Xiao,SHANDONG LUNENG,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Zhunyi Gao,SHANDONG LUNENG,70,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Yang Liu,SHANDONG LUNENG,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Tong Wang,SHANDONG LUNENG,45,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Zhengyu Huang,SHANDONG LUNENG,79,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Guilherme Madruga,SHANDONG LUNENG,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Cryzan,SHANDONG LUNENG,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Raphaël Merkies,SHANDONG LUNENG,67,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Valeri Qazaishvili,SHANDONG LUNENG,90,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Chen Pu,SHANDONG LUNENG,45,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Yuanyi Li,SHANDONG LUNENG,23,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Songchen Shi,SHANDONG LUNENG,20,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Zheng Zheng,SHANDONG LUNENG,11,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Zeshi Chen,SHANDONG LUNENG,11,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Yu Jinyong,SHANDONG LUNENG,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Qiwei Liu,SHANDONG LUNENG,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Binbin Liu,SHANDONG LUNENG,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Liuyu Duan,SHANDONG LUNENG,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Memet Imran,SHANDONG LUNENG,0,1,1523162
20/05/2026,Chinese Super League,HANGZHOU GREENTOWN,SHANDONG LUNENG,Yixiang Peng,SHANDONG LUNENG,0,1,1523162
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Haoyang Yao,CHONGQING TONGLIANG LONG,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Lucão,CHONGQING TONGLIANG LONG,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Michael Ngadeu,CHONGQING TONGLIANG LONG,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zhang Yingkai,CHONGQING TONGLIANG LONG,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Mingshi Liu,CHONGQING TONGLIANG LONG,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Qilong Ruan,CHONGQING TONGLIANG LONG,84,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Chen Chunxin,CHONGQING TONGLIANG LONG,45,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Xiaoqiang He,CHONGQING TONGLIANG LONG,68,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Alexandru Cîmpanu,CHONGQING TONGLIANG LONG,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Yongqiang Wu,CHONGQING TONGLIANG LONG,80,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Nany Dimata,CHONGQING TONGLIANG LONG,81,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Ibrahim Amadou,CHONGQING TONGLIANG LONG,45,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Yuwang Xiang,CHONGQING TONGLIANG LONG,22,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Yu-Hei Ng,CHONGQING TONGLIANG LONG,10,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Du Yuezheng,CHONGQING TONGLIANG LONG,9,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Jiale Liu,CHONGQING TONGLIANG LONG,11,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Wu Zitong,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Xuheng Huang,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Pengxiang Jin,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Ruijie Yue,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Wei Suowei,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Ma Yujun,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Yutao Bai,CHONGQING TONGLIANG LONG,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zhifeng Wang,YUNNAN YUKUN,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Hanwen Deng,YUNNAN YUKUN,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Ke Shi,YUNNAN YUKUN,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Andrei Burcă,YUNNAN YUKUN,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zichang Huang,YUNNAN YUKUN,75,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Chugui Ye,YUNNAN YUKUN,75,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Yuhao Zhao,YUNNAN YUKUN,81,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Alexandru Ioniță,YUNNAN YUKUN,86,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,John Hou Sæter,YUNNAN YUKUN,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Oscar Taty Maritu,YUNNAN YUKUN,90,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Cléber,YUNNAN YUKUN,45,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Ernanduo Fei,YUNNAN YUKUN,45,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zihao Yang,YUNNAN YUKUN,15,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Xin Xu,YUNNAN YUKUN,15,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zhang Yufeng,YUNNAN YUKUN,9,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Bunyamin Abdusalam,YUNNAN YUKUN,9,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Yaxiong Bao,YUNNAN YUKUN,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Jianxian Yu,YUNNAN YUKUN,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Miao Tang,YUNNAN YUKUN,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zhang Xiangshuo,YUNNAN YUKUN,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Chenliang Zhang,YUNNAN YUKUN,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Teng Yi,YUNNAN YUKUN,0,1,1523161
20/05/2026,Chinese Super League,CHONGQING TONGLIANG LONG,YUNNAN YUKUN,Zilong Han,YUNNAN YUKUN,0,1,1523161
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yan Junling,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Xi Yang,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Zhen Wei,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Guangtai Jiang,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yusup Umidjan,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Shuai Li,SHANGHAI SIPG,70,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Ruofan Liu,SHANGHAI SIPG,45,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yuan Zhang,SHANGHAI SIPG,85,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Mateus Vital,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Xinxiang Li,SHANGHAI SIPG,71,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Leonardo,SHANGHAI SIPG,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Liu Zhurun,SHANGHAI SIPG,44,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Shimeng Bao,SHANGHAI SIPG,20,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yang Shiyuan,SHANGHAI SIPG,19,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Wu Lei,SHANGHAI SIPG,15,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yue Xin,SHANGHAI SIPG,1,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Chen Wei,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yuhang Zhang,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Fu Huan,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Zhang Linpeng,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Wang Zhenao,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Dongcheng  Wang,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Jiang Yufei,SHANGHAI SIPG,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Yan Bingliang,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Dun Ba,TIANJIN TEDA,69,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Fan Yang,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Aitor Córdoba,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Xianjun Wang,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Ming-Him Sun,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Alberto Quiles,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Jaume Grau,TIANJIN TEDA,89,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Jiahui Huang,TIANJIN TEDA,69,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Bruno Xadas,TIANJIN TEDA,90,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Guilherme Schettine,TIANJIN TEDA,89,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Shi Yan,TIANJIN TEDA,21,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Qiuming Wang,TIANJIN TEDA,21,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Chen Zhexuan,TIANJIN TEDA,8,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Shengpan Ji,TIANJIN TEDA,8,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Qi Yuxi,TIANJIN TEDA,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Xie Weijun,TIANJIN TEDA,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Chengjun Cai,TIANJIN TEDA,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Zhenghao Wang,TIANJIN TEDA,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Shuaiqi Li,TIANJIN TEDA,0,1,1523163
23/05/2026,Chinese Super League,SHANGHAI SIPG,TIANJIN TEDA,Li Yongjia,TIANJIN TEDA,0,1,1523163
