fixture_id,League,Season,Date,Home,Away,FTHG,FTAG,Result,Round
964288,Thai League 1 Tailandia,2022/2023,2022-12-20,Esteghlal FC,Persepolis FC,2,2,2-2,Regular Season - 12
972976,Thai League 1 Tailandia,2022/2023,2022-12-24,Havadar,Nassaji Mazandaran,1,1,1-1,Regular Season - 13
972972,Thai League 1 Tailandia,2022/2023,2022-12-24,Sepahan FC,Naft Masjed Soleyman,4,0,4-0,Regular Season - 13
972974,Thai League 1 Tailandia,2022/2023,2022-12-24,Mes Rafsanjan,Malavan,0,0,0-0,Regular Season - 13
972973,Thai League 1 Tailandia,2022/2023,2022-12-24,Foolad FC,ZOB Ahan,1,1,1-1,Regular Season - 13
972975,Thai League 1 Tailandia,2022/2023,2022-12-25,Tractor Sazi,Mes Kerman,0,0,0-0,Regular Season - 13
972977,Thai League 1 Tailandia,2022/2023,2022-12-25,Persepolis FC,Paykan,0,0,0-0,Regular Season - 13
972978,Thai League 1 Tailandia,2022/2023,2022-12-25,Sanat Naft,Esteghlal FC,0,1,0-1,Regular Season - 13
972979,Thai League 1 Tailandia,2022/2023,2022-12-30,ZOB Ahan,Sanat Naft,2,2,2-2,Regular Season - 14
972980,Thai League 1 Tailandia,2022/2023,2022-12-30,Naft Masjed Soleyman,Aluminium Arak,0,1,0-1,Regular Season - 14
972981,Thai League 1 Tailandia,2022/2023,2022-12-30,Esteghlal FC,Mes Rafsanjan,0,0,0-0,Regular Season - 14
972982,Thai League 1 Tailandia,2022/2023,2022-12-30,Foolad FC,Havadar,0,0,0-0,Regular Season - 14
972983,Thai League 1 Tailandia,2022/2023,2022-12-31,Mes Kerman,Malavan,0,0,0-0,Regular Season - 14
972984,Thai League 1 Tailandia,2022/2023,2022-12-31,Paykan,Sepahan FC,1,0,1-0,Regular Season - 14
972985,Thai League 1 Tailandia,2022/2023,2022-12-31,Nassaji Mazandaran,Tractor Sazi,2,0,2-0,Regular Season - 14
972986,Thai League 1 Tailandia,2022/2023,2022-12-31,Gol Gohar,Persepolis FC,0,2,0-2,Regular Season - 14
972987,Thai League 1 Tailandia,2022/2023,2023-01-04,Aluminium Arak,Foolad FC,0,1,0-1,Regular Season - 15
972989,Thai League 1 Tailandia,2022/2023,2023-01-04,Havadar,ZOB Ahan,1,0,1-0,Regular Season - 15
972991,Thai League 1 Tailandia,2022/2023,2023-01-05,Mes Rafsanjan,Paykan,2,0,2-0,Regular Season - 15
972993,Thai League 1 Tailandia,2022/2023,2023-01-05,Sepahan FC,Mes Kerman,2,0,2-0,Regular Season - 15
972988,Thai League 1 Tailandia,2022/2023,2023-01-05,Malavan,Naft Masjed Soleyman,1,0,1-0,Regular Season - 15
972994,Thai League 1 Tailandia,2022/2023,2023-01-05,Persepolis FC,Nassaji Mazandaran,5,1,5-1,Regular Season - 15
972992,Thai League 1 Tailandia,2022/2023,2023-01-05,Sanat Naft,Gol Gohar,0,1,0-1,Regular Season - 15
972990,Thai League 1 Tailandia,2022/2023,2023-01-06,Tractor Sazi,Esteghlal FC,2,0,2-0,Regular Season - 15
972971,Thai League 1 Tailandia,2022/2023,2023-01-16,Aluminium Arak,Gol Gohar,0,0,0-0,Regular Season - 13
986157,Thai League 1 Tailandia,2022/2023,2023-01-19,Mes Rafsanjan,Nassaji Mazandaran,1,1,1-1,Regular Season - 16
986156,Thai League 1 Tailandia,2022/2023,2023-01-19,Malavan,Paykan,1,0,1-0,Regular Season - 16
986158,Thai League 1 Tailandia,2022/2023,2023-01-19,Sepahan FC,Esteghlal FC,2,1,2-1,Regular Season - 16
986159,Thai League 1 Tailandia,2022/2023,2023-01-20,Mes Kerman,Naft Masjed Soleyman,2,0,2-0,Regular Season - 16
986160,Thai League 1 Tailandia,2022/2023,2023-01-20,Persepolis FC,ZOB Ahan,1,0,1-0,Regular Season - 16
986161,Thai League 1 Tailandia,2022/2023,2023-01-20,Sanat Naft,Foolad FC,0,0,0-0,Regular Season - 16
986162,Thai League 1 Tailandia,2022/2023,2023-01-21,Tractor Sazi,Gol Gohar,2,2,2-2,Regular Season - 16
986163,Thai League 1 Tailandia,2022/2023,2023-01-21,Havadar,Aluminium Arak,1,1,1-1,Regular Season - 16
986165,Thai League 1 Tailandia,2022/2023,2023-01-26,Nassaji Mazandaran,Sepahan FC,0,1,0-1,Regular Season - 17
986164,Thai League 1 Tailandia,2022/2023,2023-01-26,Esteghlal FC,Malavan,4,0,4-0,Regular Season - 17
986166,Thai League 1 Tailandia,2022/2023,2023-01-27,Aluminium Arak,Sanat Naft,3,1,3-1,Regular Season - 17
986167,Thai League 1 Tailandia,2022/2023,2023-01-27,ZOB Ahan,Tractor Sazi,1,3,1-3,Regular Season - 17
986168,Thai League 1 Tailandia,2022/2023,2023-01-27,Paykan,Mes Kerman,1,0,1-0,Regular Season - 17
986169,Thai League 1 Tailandia,2022/2023,2023-01-27,Gol Gohar,Mes Rafsanjan,2,2,2-2,Regular Season - 17
986170,Thai League 1 Tailandia,2022/2023,2023-01-27,Naft Masjed Soleyman,Havadar,0,0,0-0,Regular Season - 17
986399,Thai League 1 Tailandia,2022/2023,2023-01-27,Foolad FC,Persepolis FC,1,0,1-0,Regular Season - 17
986171,Thai League 1 Tailandia,2022/2023,2023-02-01,Tractor Sazi,Foolad FC,1,0,1-0,Regular Season - 18
986172,Thai League 1 Tailandia,2022/2023,2023-02-01,Malavan,Nassaji Mazandaran,1,0,1-0,Regular Season - 18
986173,Thai League 1 Tailandia,2022/2023,2023-02-01,Sepahan FC,Gol Gohar,4,1,4-1,Regular Season - 18
986174,Thai League 1 Tailandia,2022/2023,2023-02-01,Persepolis FC,Aluminium Arak,0,0,0-0,Regular Season - 18
986176,Thai League 1 Tailandia,2022/2023,2023-02-02,Mes Rafsanjan,ZOB Ahan,0,0,0-0,Regular Season - 18
986175,Thai League 1 Tailandia,2022/2023,2023-02-02,Paykan,Naft Masjed Soleyman,0,0,0-0,Regular Season - 18
986177,Thai League 1 Tailandia,2022/2023,2023-02-02,Mes Kerman,Esteghlal FC,2,3,2-3,Regular Season - 18
986178,Thai League 1 Tailandia,2022/2023,2023-02-02,Sanat Naft,Havadar,0,1,0-1,Regular Season - 18
986179,Thai League 1 Tailandia,2022/2023,2023-02-07,Aluminium Arak,Mes Rafsanjan,2,1,2-1,Regular Season - 19
986180,Thai League 1 Tailandia,2022/2023,2023-02-07,Nassaji Mazandaran,Paykan,1,1,1-1,Regular Season - 19
986181,Thai League 1 Tailandia,2022/2023,2023-02-07,Esteghlal FC,Naft Masjed Soleyman,3,1,3-1,Regular Season - 19
986182,Thai League 1 Tailandia,2022/2023,2023-02-07,Foolad FC,Sepahan FC,0,1,0-1,Regular Season - 19
986184,Thai League 1 Tailandia,2022/2023,2023-02-08,ZOB Ahan,Malavan,1,1,1-1,Regular Season - 19
986183,Thai League 1 Tailandia,2022/2023,2023-02-08,Havadar,Tractor Sazi,0,1,0-1,Regular Season - 19
986185,Thai League 1 Tailandia,2022/2023,2023-02-08,Gol Gohar,Mes Kerman,1,1,1-1,Regular Season - 19
986186,Thai League 1 Tailandia,2022/2023,2023-02-08,Sanat Naft,Persepolis FC,1,2,1-2,Regular Season - 19
986187,Thai League 1 Tailandia,2022/2023,2023-02-13,Paykan,Esteghlal FC,0,2,0-2,Regular Season - 20
986190,Thai League 1 Tailandia,2022/2023,2023-02-13,Malavan,Gol Gohar,1,2,1-2,Regular Season - 20
986189,Thai League 1 Tailandia,2022/2023,2023-02-13,Tractor Sazi,Aluminium Arak,0,0,0-0,Regular Season - 20
986191,Thai League 1 Tailandia,2022/2023,2023-02-13,Persepolis FC,Havadar,0,1,0-1,Regular Season - 20
986188,Thai League 1 Tailandia,2022/2023,2023-02-13,Mes Rafsanjan,Foolad FC,2,0,2-0,Regular Season - 20
986193,Thai League 1 Tailandia,2022/2023,2023-02-14,Naft Masjed Soleyman,Sanat Naft,0,0,0-0,Regular Season - 20
986192,Thai League 1 Tailandia,2022/2023,2023-02-14,Mes Kerman,Nassaji Mazandaran,2,1,2-1,Regular Season - 20
986194,Thai League 1 Tailandia,2022/2023,2023-02-14,Sepahan FC,ZOB Ahan,2,1,2-1,Regular Season - 20
986195,Thai League 1 Tailandia,2022/2023,2023-02-27,ZOB Ahan,Mes Kerman,1,0,1-0,Regular Season - 21
986196,Thai League 1 Tailandia,2022/2023,2023-02-27,Gol Gohar,Paykan,2,1,2-1,Regular Season - 21
986197,Thai League 1 Tailandia,2022/2023,2023-02-27,Persepolis FC,Naft Masjed Soleyman,3,0,3-0,Regular Season - 21
986199,Thai League 1 Tailandia,2022/2023,2023-02-28,Nassaji Mazandaran,Esteghlal FC,1,1,1-1,Regular Season - 21
986198,Thai League 1 Tailandia,2022/2023,2023-02-28,Havadar,Mes Rafsanjan,0,1,0-1,Regular Season - 21
986200,Thai League 1 Tailandia,2022/2023,2023-02-28,Aluminium Arak,Sepahan FC,1,1,1-1,Regular Season - 21
986201,Thai League 1 Tailandia,2022/2023,2023-02-28,Sanat Naft,Tractor Sazi,1,3,1-3,Regular Season - 21
986202,Thai League 1 Tailandia,2022/2023,2023-03-01,Foolad FC,Malavan,1,0,1-0,Regular Season - 21
986203,Thai League 1 Tailandia,2022/2023,2023-03-05,Paykan,ZOB Ahan,0,0,0-0,Regular Season - 22
986204,Thai League 1 Tailandia,2022/2023,2023-03-05,Tractor Sazi,Persepolis FC,2,3,2-3,Regular Season - 22
986205,Thai League 1 Tailandia,2022/2023,2023-03-05,Mes Rafsanjan,Sanat Naft,4,0,4-0,Regular Season - 22
986206,Thai League 1 Tailandia,2022/2023,2023-03-05,Sepahan FC,Havadar,3,1,3-1,Regular Season - 22
986208,Thai League 1 Tailandia,2022/2023,2023-03-06,Malavan,Aluminium Arak,1,1,1-1,Regular Season - 22
986207,Thai League 1 Tailandia,2022/2023,2023-03-06,Mes Kerman,Foolad FC,1,1,1-1,Regular Season - 22
986209,Thai League 1 Tailandia,2022/2023,2023-03-06,Esteghlal FC,Gol Gohar,2,1,2-1,Regular Season - 22
986210,Thai League 1 Tailandia,2022/2023,2023-03-06,Naft Masjed Soleyman,Nassaji Mazandaran,2,2,2-2,Regular Season - 22
1012195,Thai League 1 Tailandia,2022/2023,2023-03-11,Tractor Sazi,Mes Rafsanjan,0,1,0-1,Regular Season - 23
1012196,Thai League 1 Tailandia,2022/2023,2023-03-11,Persepolis FC,Sepahan FC,0,1,0-1,Regular Season - 23
1012197,Thai League 1 Tailandia,2022/2023,2023-03-12,Aluminium Arak,Paykan,0,0,0-0,Regular Season - 23
1012198,Thai League 1 Tailandia,2022/2023,2023-03-12,Havadar,Mes Kerman,1,1,1-1,Regular Season - 23
1012199,Thai League 1 Tailandia,2022/2023,2023-03-12,Gol Gohar,Naft Masjed Soleyman,4,0,4-0,Regular Season - 23
1012200,Thai League 1 Tailandia,2022/2023,2023-03-12,Foolad FC,Esteghlal FC,0,2,0-2,Regular Season - 23
1012201,Thai League 1 Tailandia,2022/2023,2023-03-13,ZOB Ahan,Nassaji Mazandaran,1,0,1-0,Regular Season - 23
1012202,Thai League 1 Tailandia,2022/2023,2023-03-13,Sanat Naft,Malavan,1,1,1-1,Regular Season - 23
1012203,Thai League 1 Tailandia,2022/2023,2023-03-30,Mes Kerman,Aluminium Arak,1,1,1-1,Regular Season - 24
1012204,Thai League 1 Tailandia,2022/2023,2023-03-30,Naft Masjed Soleyman,Tractor Sazi,1,5,1-5,Regular Season - 24
1012205,Thai League 1 Tailandia,2022/2023,2023-03-30,Malavan,Havadar,1,2,1-2,Regular Season - 24
1012206,Thai League 1 Tailandia,2022/2023,2023-03-30,Paykan,Foolad FC,0,2,0-2,Regular Season - 24
1012208,Thai League 1 Tailandia,2022/2023,2023-03-31,Sepahan FC,Sanat Naft,1,0,1-0,Regular Season - 24
1012207,Thai League 1 Tailandia,2022/2023,2023-03-31,Nassaji Mazandaran,Gol Gohar,1,2,1-2,Regular Season - 24
1012209,Thai League 1 Tailandia,2022/2023,2023-03-31,Esteghlal FC,ZOB Ahan,2,0,2-0,Regular Season - 24
1012210,Thai League 1 Tailandia,2022/2023,2023-03-31,Mes Rafsanjan,Persepolis FC,0,1,0-1,Regular Season - 24
1012211,Thai League 1 Tailandia,2022/2023,2023-04-06,Mes Rafsanjan,Naft Masjed Soleyman,1,0,1-0,Regular Season - 25
1012212,Thai League 1 Tailandia,2022/2023,2023-04-06,Persepolis FC,Malavan,3,0,3-0,Regular Season - 25
1012213,Thai League 1 Tailandia,2022/2023,2023-04-06,Sanat Naft,Mes Kerman,2,1,2-1,Regular Season - 25
1012214,Thai League 1 Tailandia,2022/2023,2023-04-06,Foolad FC,Nassaji Mazandaran,2,0,2-0,Regular Season - 25
1012217,Thai League 1 Tailandia,2022/2023,2023-04-07,Aluminium Arak,Esteghlal FC,0,1,0-1,Regular Season - 25
1012215,Thai League 1 Tailandia,2022/2023,2023-04-07,ZOB Ahan,Gol Gohar,1,0,1-0,Regular Season - 25
1012216,Thai League 1 Tailandia,2022/2023,2023-04-07,Havadar,Paykan,0,1,0-1,Regular Season - 25
1012218,Thai League 1 Tailandia,2022/2023,2023-04-07,Tractor Sazi,Sepahan FC,1,0,1-0,Regular Season - 25
1012220,Thai League 1 Tailandia,2022/2023,2023-04-14,Naft Masjed Soleyman,ZOB Ahan,1,0,1-0,Regular Season - 26
1012219,Thai League 1 Tailandia,2022/2023,2023-04-14,Mes Kerman,Persepolis FC,1,3,1-3,Regular Season - 26
1012221,Thai League 1 Tailandia,2022/2023,2023-04-14,Nassaji Mazandaran,Aluminium Arak,0,0,0-0,Regular Season - 26
1012225,Thai League 1 Tailandia,2022/2023,2023-04-15,Malavan,Tractor Sazi,1,1,1-1,Regular Season - 26
1012224,Thai League 1 Tailandia,2022/2023,2023-04-15,Esteghlal FC,Havadar,6,1,6-1,Regular Season - 26
1012223,Thai League 1 Tailandia,2022/2023,2023-04-15,Paykan,Sanat Naft,0,0,0-0,Regular Season - 26
1012226,Thai League 1 Tailandia,2022/2023,2023-04-15,Sepahan FC,Mes Rafsanjan,2,0,2-0,Regular Season - 26
1012222,Thai League 1 Tailandia,2022/2023,2023-04-15,Gol Gohar,Foolad FC,2,2,2-2,Regular Season - 26
1020321,Thai League 1 Tailandia,2022/2023,2023-04-23,Tractor Sazi,Paykan,1,0,1-0,Regular Season - 27
1020322,Thai League 1 Tailandia,2022/2023,2023-04-23,Persepolis FC,Esteghlal FC,1,0,1-0,Regular Season - 27
1020320,Thai League 1 Tailandia,2022/2023,2023-04-23,Havadar,Gol Gohar,1,1,1-1,Regular Season - 27
1020323,Thai League 1 Tailandia,2022/2023,2023-04-23,Sanat Naft,Nassaji Mazandaran,4,0,4-0,Regular Season - 27
1020324,Thai League 1 Tailandia,2022/2023,2023-04-24,Aluminium Arak,ZOB Ahan,0,0,0-0,Regular Season - 27
1020325,Thai League 1 Tailandia,2022/2023,2023-04-24,Mes Rafsanjan,Mes Kerman,1,0,1-0,Regular Season - 27
1020326,Thai League 1 Tailandia,2022/2023,2023-04-24,Sepahan FC,Malavan,1,1,1-1,Regular Season - 27
1020327,Thai League 1 Tailandia,2022/2023,2023-04-24,Foolad FC,Naft Masjed Soleyman,1,0,1-0,Regular Season - 27
1020328,Thai League 1 Tailandia,2022/2023,2023-05-05,Naft Masjed Soleyman,Sepahan FC,0,2,0-2,Regular Season - 28
1020330,Thai League 1 Tailandia,2022/2023,2023-05-05,Malavan,Mes Rafsanjan,0,4,0-4,Regular Season - 28
1020331,Thai League 1 Tailandia,2022/2023,2023-05-05,Mes Kerman,Tractor Sazi,1,3,1-3,Regular Season - 28
1020332,Thai League 1 Tailandia,2022/2023,2023-05-05,Esteghlal FC,Sanat Naft,1,1,1-1,Regular Season - 28
1020329,Thai League 1 Tailandia,2022/2023,2023-05-05,ZOB Ahan,Foolad FC,2,0,2-0,Regular Season - 28
1020333,Thai League 1 Tailandia,2022/2023,2023-05-06,Gol Gohar,Aluminium Arak,0,1,0-1,Regular Season - 28
1020334,Thai League 1 Tailandia,2022/2023,2023-05-06,Nassaji Mazandaran,Havadar,1,1,1-1,Regular Season - 28
1020335,Thai League 1 Tailandia,2022/2023,2023-05-06,Paykan,Persepolis FC,0,1,0-1,Regular Season - 28
1020338,Thai League 1 Tailandia,2022/2023,2023-05-12,Aluminium Arak,Naft Masjed Soleyman,0,0,0-0,Regular Season - 29
1020337,Thai League 1 Tailandia,2022/2023,2023-05-12,Mes Rafsanjan,Esteghlal FC,1,2,1-2,Regular Season - 29
1020340,Thai League 1 Tailandia,2022/2023,2023-05-12,Malavan,Mes Kerman,0,0,0-0,Regular Season - 29
1020342,Thai League 1 Tailandia,2022/2023,2023-05-12,Tractor Sazi,Nassaji Mazandaran,1,0,1-0,Regular Season - 29
1020343,Thai League 1 Tailandia,2022/2023,2023-05-12,Persepolis FC,Gol Gohar,4,0,4-0,Regular Season - 29
1020336,Thai League 1 Tailandia,2022/2023,2023-05-12,Sanat Naft,ZOB Ahan,1,1,1-1,Regular Season - 29
1020341,Thai League 1 Tailandia,2022/2023,2023-05-12,Sepahan FC,Paykan,5,0,5-0,Regular Season - 29
1020339,Thai League 1 Tailandia,2022/2023,2023-05-12,Havadar,Foolad FC,0,0,0-0,Regular Season - 29
1020345,Thai League 1 Tailandia,2022/2023,2023-05-18,Naft Masjed Soleyman,Malavan,5,1,5-1,Regular Season - 30
1020349,Thai League 1 Tailandia,2022/2023,2023-05-18,Gol Gohar,Sanat Naft,0,1,0-1,Regular Season - 30
1020350,Thai League 1 Tailandia,2022/2023,2023-05-18,Mes Kerman,Sepahan FC,1,2,1-2,Regular Season - 30
1020351,Thai League 1 Tailandia,2022/2023,2023-05-18,Nassaji Mazandaran,Persepolis FC,0,4,0-4,Regular Season - 30
1020347,Thai League 1 Tailandia,2022/2023,2023-05-18,Esteghlal FC,Tractor Sazi,7,1,7-1,Regular Season - 30
1020344,Thai League 1 Tailandia,2022/2023,2023-05-18,Foolad FC,Aluminium Arak,2,2,2-2,Regular Season - 30
1020346,Thai League 1 Tailandia,2022/2023,2023-05-18,ZOB Ahan,Havadar,3,3,3-3,Regular Season - 30
1020348,Thai League 1 Tailandia,2022/2023,2023-05-18,Paykan,Mes Rafsanjan,1,1,1-1,Regular Season - 30
1106641,Thai League 1 Tailandia,2023/2024,2023-08-09,Nassaji Mazandaran,Paykan,1,1,1-1,Regular Season - 1
1106643,Thai League 1 Tailandia,2023/2024,2023-08-09,Gol Gohar,Foolad FC,3,0,3-0,Regular Season - 1
1106642,Thai League 1 Tailandia,2023/2024,2023-08-09,Malavan,ZOB Ahan,1,2,1-2,Regular Season - 1
1106644,Thai League 1 Tailandia,2023/2024,2023-08-09,Persepolis FC,Aluminium Arak,1,0,1-0,Regular Season - 1
1106645,Thai League 1 Tailandia,2023/2024,2023-08-09,Esteghlal Khuzestan,Shams Azar Qazvin,1,1,1-1,Regular Season - 1
1106647,Thai League 1 Tailandia,2023/2024,2023-08-10,Sepahan FC,Tractor Sazi,3,1,3-1,Regular Season - 1
1106646,Thai League 1 Tailandia,2023/2024,2023-08-10,Havadar,Mes Rafsanjan,0,0,0-0,Regular Season - 1
1106648,Thai League 1 Tailandia,2023/2024,2023-08-10,Sanat Naft,Esteghlal FC,0,3,0-3,Regular Season - 1
1106649,Thai League 1 Tailandia,2023/2024,2023-08-15,Paykan,Gol Gohar,0,0,0-0,Regular Season - 2
1106650,Thai League 1 Tailandia,2023/2024,2023-08-15,Aluminium Arak,Esteghlal Khuzestan,1,0,1-0,Regular Season - 2
1106651,Thai League 1 Tailandia,2023/2024,2023-08-16,Tractor Sazi,Persepolis FC,0,1,0-1,Regular Season - 2
1106652,Thai League 1 Tailandia,2023/2024,2023-08-16,Shams Azar Qazvin,Havadar,1,2,1-2,Regular Season - 2
1106653,Thai League 1 Tailandia,2023/2024,2023-08-16,Mes Rafsanjan,Nassaji Mazandaran,1,1,1-1,Regular Season - 2
1106654,Thai League 1 Tailandia,2023/2024,2023-08-16,ZOB Ahan,Sepahan FC,0,2,0-2,Regular Season - 2
1106655,Thai League 1 Tailandia,2023/2024,2023-08-16,Foolad FC,Sanat Naft,1,2,1-2,Regular Season - 2
1106656,Thai League 1 Tailandia,2023/2024,2023-08-17,Esteghlal FC,Malavan,1,0,1-0,Regular Season - 2
1106657,Thai League 1 Tailandia,2023/2024,2023-08-22,Mes Rafsanjan,Shams Azar Qazvin,0,3,0-3,Regular Season - 3
1106658,Thai League 1 Tailandia,2023/2024,2023-08-23,Havadar,Aluminium Arak,1,2,1-2,Regular Season - 3
1106659,Thai League 1 Tailandia,2023/2024,2023-08-23,Malavan,Foolad FC,4,0,4-0,Regular Season - 3
1106660,Thai League 1 Tailandia,2023/2024,2023-08-23,Sepahan FC,Esteghlal FC,1,0,1-0,Regular Season - 3
1106661,Thai League 1 Tailandia,2023/2024,2023-08-23,Sanat Naft,Paykan,1,1,1-1,Regular Season - 3
1106662,Thai League 1 Tailandia,2023/2024,2023-08-24,Persepolis FC,ZOB Ahan,1,1,1-1,Regular Season - 3
1106663,Thai League 1 Tailandia,2023/2024,2023-08-24,Nassaji Mazandaran,Gol Gohar,0,1,0-1,Regular Season - 3
1106665,Thai League 1 Tailandia,2023/2024,2023-08-28,Esteghlal FC,Esteghlal Khuzestan,1,0,1-0,Regular Season - 4
1106666,Thai League 1 Tailandia,2023/2024,2023-08-28,Tractor Sazi,Mes Rafsanjan,1,0,1-0,Regular Season - 4
1106667,Thai League 1 Tailandia,2023/2024,2023-08-29,Nassaji Mazandaran,Sanat Naft,3,1,3-1,Regular Season - 4
1106668,Thai League 1 Tailandia,2023/2024,2023-08-29,Paykan,Sepahan FC,1,3,1-3,Regular Season - 4
1106669,Thai League 1 Tailandia,2023/2024,2023-08-29,Gol Gohar,Malavan,1,1,1-1,Regular Season - 4
1106670,Thai League 1 Tailandia,2023/2024,2023-08-30,ZOB Ahan,Havadar,0,0,0-0,Regular Season - 4
1106671,Thai League 1 Tailandia,2023/2024,2023-08-30,Aluminium Arak,Shams Azar Qazvin,2,0,2-0,Regular Season - 4
1106672,Thai League 1 Tailandia,2023/2024,2023-08-30,Foolad FC,Persepolis FC,0,2,0-2,Regular Season - 4
1106664,Thai League 1 Tailandia,2023/2024,2023-09-02,Esteghlal Khuzestan,Tractor Sazi,0,1,0-1,Regular Season - 3
1106676,Thai League 1 Tailandia,2023/2024,2023-09-20,Malavan,Paykan,2,0,2-0,Regular Season - 5
1106674,Thai League 1 Tailandia,2023/2024,2023-09-20,Havadar,Tractor Sazi,0,1,0-1,Regular Season - 5
1106675,Thai League 1 Tailandia,2023/2024,2023-09-21,Mes Rafsanjan,Aluminium Arak,2,0,2-0,Regular Season - 5
1106680,Thai League 1 Tailandia,2023/2024,2023-09-21,Esteghlal Khuzestan,ZOB Ahan,1,2,1-2,Regular Season - 5
1127309,Thai League 1 Tailandia,2023/2024,2023-10-05,Aluminium Arak,Tractor Sazi,0,4,0-4,Regular Season - 7
1127308,Thai League 1 Tailandia,2023/2024,2023-10-05,Shams Azar Qazvin,ZOB Ahan,1,2,1-2,Regular Season - 7
1127310,Thai League 1 Tailandia,2023/2024,2023-10-05,Esteghlal Khuzestan,Paykan,0,1,0-1,Regular Season - 7
1127311,Thai League 1 Tailandia,2023/2024,2023-10-06,Havadar,Foolad FC,0,1,0-1,Regular Season - 7
1127312,Thai League 1 Tailandia,2023/2024,2023-10-07,Mes Rafsanjan,Esteghlal FC,0,1,0-1,Regular Season - 7
1127313,Thai League 1 Tailandia,2023/2024,2023-10-07,Sepahan FC,Sanat Naft,4,1,4-1,Regular Season - 7
1127314,Thai League 1 Tailandia,2023/2024,2023-10-08,Malavan,Nassaji Mazandaran,1,0,1-0,Regular Season - 7
1127315,Thai League 1 Tailandia,2023/2024,2023-10-08,Persepolis FC,Gol Gohar,1,0,1-0,Regular Season - 7
1127304,Thai League 1 Tailandia,2023/2024,2023-10-17,Nassaji Mazandaran,Aluminium Arak,0,1,0-1,Regular Season - 6
1127300,Thai League 1 Tailandia,2023/2024,2023-10-19,Paykan,Persepolis FC,1,3,1-3,Regular Season - 6
1127301,Thai League 1 Tailandia,2023/2024,2023-10-19,Sanat Naft,Malavan,1,1,1-1,Regular Season - 6
1127305,Thai League 1 Tailandia,2023/2024,2023-10-20,Esteghlal FC,Havadar,3,2,3-2,Regular Season - 6
1127307,Thai League 1 Tailandia,2023/2024,2023-10-20,Foolad FC,Esteghlal Khuzestan,1,0,1-0,Regular Season - 6
1127306,Thai League 1 Tailandia,2023/2024,2023-10-21,ZOB Ahan,Mes Rafsanjan,1,2,1-2,Regular Season - 6
1127303,Thai League 1 Tailandia,2023/2024,2023-10-21,Tractor Sazi,Shams Azar Qazvin,2,3,2-3,Regular Season - 6
1127316,Thai League 1 Tailandia,2023/2024,2023-10-27,Esteghlal FC,Aluminium Arak,1,0,1-0,Regular Season - 8
1127317,Thai League 1 Tailandia,2023/2024,2023-10-27,ZOB Ahan,Tractor Sazi,1,0,1-0,Regular Season - 8
1127318,Thai League 1 Tailandia,2023/2024,2023-10-27,Foolad FC,Shams Azar Qazvin,0,1,0-1,Regular Season - 8
1127320,Thai League 1 Tailandia,2023/2024,2023-10-28,Gol Gohar,Havadar,3,3,3-3,Regular Season - 8
1127321,Thai League 1 Tailandia,2023/2024,2023-10-28,Paykan,Mes Rafsanjan,0,1,0-1,Regular Season - 8
1127323,Thai League 1 Tailandia,2023/2024,2023-10-28,Sanat Naft,Esteghlal Khuzestan,1,1,1-1,Regular Season - 8
1127319,Thai League 1 Tailandia,2023/2024,2023-10-29,Nassaji Mazandaran,Sepahan FC,1,1,1-1,Regular Season - 8
1127322,Thai League 1 Tailandia,2023/2024,2023-10-29,Malavan,Persepolis FC,0,0,0-0,Regular Season - 8
1127327,Thai League 1 Tailandia,2023/2024,2023-11-02,Aluminium Arak,ZOB Ahan,1,1,1-1,Regular Season - 9
1127328,Thai League 1 Tailandia,2023/2024,2023-11-02,Tractor Sazi,Nassaji Mazandaran,3,0,3-0,Regular Season - 9
1127324,Thai League 1 Tailandia,2023/2024,2023-11-02,Shams Azar Qazvin,Esteghlal FC,2,2,2-2,Regular Season - 9
1127330,Thai League 1 Tailandia,2023/2024,2023-11-02,Sepahan FC,Malavan,2,3,2-3,Regular Season - 9
1127331,Thai League 1 Tailandia,2023/2024,2023-11-02,Persepolis FC,Sanat Naft,2,2,2-2,Regular Season - 9
1127326,Thai League 1 Tailandia,2023/2024,2023-11-03,Mes Rafsanjan,Foolad FC,3,0,3-0,Regular Season - 9
1127329,Thai League 1 Tailandia,2023/2024,2023-11-03,Havadar,Paykan,0,0,0-0,Regular Season - 9
1127325,Thai League 1 Tailandia,2023/2024,2023-11-03,Esteghlal Khuzestan,Gol Gohar,1,1,1-1,Regular Season - 9
1138806,Thai League 1 Tailandia,2023/2024,2023-11-10,Gol Gohar,Mes Rafsanjan,2,0,2-0,Regular Season - 10
1138805,Thai League 1 Tailandia,2023/2024,2023-11-10,Malavan,Esteghlal Khuzestan,1,1,1-1,Regular Season - 10
1138804,Thai League 1 Tailandia,2023/2024,2023-11-10,Paykan,Shams Azar Qazvin,1,1,1-1,Regular Season - 10
1138807,Thai League 1 Tailandia,2023/2024,2023-11-10,Foolad FC,Aluminium Arak,1,0,1-0,Regular Season - 10
1138809,Thai League 1 Tailandia,2023/2024,2023-11-11,Sanat Naft,Havadar,0,2,0-2,Regular Season - 10
1138808,Thai League 1 Tailandia,2023/2024,2023-11-11,Esteghlal FC,Tractor Sazi,2,0,2-0,Regular Season - 10
1138810,Thai League 1 Tailandia,2023/2024,2023-11-12,Nassaji Mazandaran,ZOB Ahan,1,2,1-2,Regular Season - 10
