Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,fixture_id
2022-04-11,Serie A Brasil,2022/2023,Juventude,RB Bragantino,2,2,1.0,1.0,D,837996
2022-04-16,Serie A Brasil,2022/2023,Goias,Palmeiras,1,1,0.0,0.0,D,838008
2022-04-16,Serie A Brasil,2022/2023,America Mineiro,Juventude,4,1,2.0,0.0,H,838001
2022-04-16,Serie A Brasil,2022/2023,Corinthians,Avai,3,0,2.0,0.0,H,838004
2022-04-17,Serie A Brasil,2022/2023,Cuiaba,Fluminense,0,1,0.0,0.0,A,838009
2022-04-17,Serie A Brasil,2022/2023,Santos,Coritiba,2,1,2.0,1.0,H,838005
2022-04-17,Serie A Brasil,2022/2023,Flamengo,Sao Paulo,3,1,1.0,1.0,H,838002
2022-04-17,Serie A Brasil,2022/2023,Internacional,Fortaleza EC,2,1,1.0,1.0,H,838006
2022-04-17,Serie A Brasil,2022/2023,Atletico Paranaense,Atletico-MG,0,1,0.0,0.0,A,838010
2022-04-17,Serie A Brasil,2022/2023,RB Bragantino,Atletico Goianiense,4,0,3.0,0.0,H,838003
2022-04-17,Serie A Brasil,2022/2023,Ceara,Botafogo,1,3,1.0,1.0,A,838007
2022-04-20,Serie A Brasil,2022/2023,Flamengo,Palmeiras,0,0,0.0,0.0,D,838022
2022-04-23,Serie A Brasil,2022/2023,Atletico Paranaense,Flamengo,1,0,1.0,0.0,H,838020
2022-04-23,Serie A Brasil,2022/2023,RB Bragantino,Sao Paulo,1,1,1.0,0.0,D,838013
2022-04-23,Serie A Brasil,2022/2023,Palmeiras,Corinthians,3,0,2.0,0.0,H,838014
2022-04-23,Serie A Brasil,2022/2023,Fluminense,Internacional,0,1,0.0,0.0,A,838012
2022-04-24,Serie A Brasil,2022/2023,Atletico-MG,Coritiba,2,2,2.0,0.0,D,838011
2022-04-24,Serie A Brasil,2022/2023,Santos,America Mineiro,3,0,1.0,0.0,H,838015
2022-04-24,Serie A Brasil,2022/2023,Juventude,Cuiaba,0,1,0.0,0.0,A,838016
2022-04-24,Serie A Brasil,2022/2023,Atletico Goianiense,Botafogo,1,1,0.0,0.0,D,838018
2022-04-25,Serie A Brasil,2022/2023,Avai,Goias,3,2,1.0,0.0,H,838019
2022-04-30,Serie A Brasil,2022/2023,America Mineiro,Atletico Paranaense,1,0,0.0,0.0,H,838021
2022-04-30,Serie A Brasil,2022/2023,Ceara,RB Bragantino,0,1,0.0,1.0,A,838027
2022-04-30,Serie A Brasil,2022/2023,Goias,Atletico-MG,2,2,0.0,1.0,D,838028
2022-04-30,Serie A Brasil,2022/2023,Cuiaba,Atletico Goianiense,1,1,0.0,1.0,D,838029
2022-05-01,Serie A Brasil,2022/2023,Botafogo,Juventude,1,1,0.0,0.0,D,838025
2022-05-01,Serie A Brasil,2022/2023,Corinthians,Fortaleza EC,1,0,0.0,0.0,H,838024
2022-05-01,Serie A Brasil,2022/2023,Coritiba,Fluminense,3,2,0.0,2.0,H,838030
2022-05-01,Serie A Brasil,2022/2023,Internacional,Avai,0,0,0.0,0.0,D,838026
2022-05-02,Serie A Brasil,2022/2023,Sao Paulo,Santos,2,1,1.0,1.0,H,838023
2022-05-07,Serie A Brasil,2022/2023,Atletico-MG,America Mineiro,1,2,0.0,1.0,A,838031
2022-05-07,Serie A Brasil,2022/2023,Atletico Paranaense,Ceara,1,0,0.0,0.0,H,838040
2022-05-08,Serie A Brasil,2022/2023,Flamengo,Botafogo,0,1,0.0,0.0,A,838032
2022-05-08,Serie A Brasil,2022/2023,Palmeiras,Fluminense,1,1,0.0,0.0,D,838034
2022-05-08,Serie A Brasil,2022/2023,Atletico Goianiense,Goias,0,1,0.0,1.0,A,838038
2022-05-08,Serie A Brasil,2022/2023,Santos,Cuiaba,4,1,2.0,1.0,H,838035
2022-05-08,Serie A Brasil,2022/2023,RB Bragantino,Corinthians,0,1,0.0,0.0,A,838033
2022-05-08,Serie A Brasil,2022/2023,Juventude,Internacional,1,1,0.0,0.0,D,838036
2022-05-08,Serie A Brasil,2022/2023,Fortaleza EC,Sao Paulo,1,1,0.0,0.0,D,838037
2022-05-09,Serie A Brasil,2022/2023,Avai,Coritiba,2,1,0.0,0.0,H,838039
2022-05-11,Serie A Brasil,2022/2023,RB Bragantino,Atletico-MG,1,1,1.0,0.0,D,838053
2022-05-14,Serie A Brasil,2022/2023,Palmeiras,RB Bragantino,2,0,1.0,0.0,H,838044
2022-05-14,Serie A Brasil,2022/2023,Ceara,Flamengo,2,2,1.0,2.0,D,838047
2022-05-14,Serie A Brasil,2022/2023,Internacional,Corinthians,2,2,2.0,1.0,D,838046
2022-05-14,Serie A Brasil,2022/2023,Atletico-MG,Atletico Goianiense,2,0,1.0,0.0,H,838041
2022-05-15,Serie A Brasil,2022/2023,Fluminense,Atletico Paranaense,2,1,1.0,0.0,H,838042
2022-05-15,Serie A Brasil,2022/2023,Sao Paulo,Cuiaba,2,1,0.0,1.0,H,838043
2022-05-15,Serie A Brasil,2022/2023,Coritiba,America Mineiro,1,0,1.0,0.0,H,838050
2022-05-15,Serie A Brasil,2022/2023,Botafogo,Fortaleza EC,3,1,1.0,1.0,H,838045
2022-05-15,Serie A Brasil,2022/2023,Avai,Juventude,1,2,1.0,1.0,A,838049
2022-05-15,Serie A Brasil,2022/2023,Goias,Santos,1,0,1.0,0.0,H,838048
2022-05-21,Serie A Brasil,2022/2023,Flamengo,Goias,1,0,1.0,0.0,H,838052
2022-05-21,Serie A Brasil,2022/2023,Atletico Goianiense,Coritiba,2,0,1.0,0.0,H,838058
2022-05-21,Serie A Brasil,2022/2023,Santos,Ceara,0,0,0.0,0.0,D,838055
2022-05-21,Serie A Brasil,2022/2023,Juventude,Palmeiras,0,3,0.0,2.0,A,838056
2022-05-22,Serie A Brasil,2022/2023,America Mineiro,Botafogo,1,1,1.0,0.0,D,838051
2022-05-22,Serie A Brasil,2022/2023,Cuiaba,Internacional,1,1,0.0,0.0,D,838059
2022-05-22,Serie A Brasil,2022/2023,Corinthians,Sao Paulo,1,1,0.0,1.0,D,838054
2022-05-22,Serie A Brasil,2022/2023,Fortaleza EC,Fluminense,0,1,0.0,1.0,A,838057
2022-05-22,Serie A Brasil,2022/2023,Atletico Paranaense,Avai,2,1,2.0,0.0,H,838060
2022-05-28,Serie A Brasil,2022/2023,Goias,RB Bragantino,1,1,0.0,1.0,D,838068
2022-05-28,Serie A Brasil,2022/2023,Sao Paulo,Ceara,2,2,2.0,1.0,D,838063
2022-05-28,Serie A Brasil,2022/2023,Fortaleza EC,Juventude,1,1,0.0,0.0,D,838067
2022-05-29,Serie A Brasil,2022/2023,Santos,Palmeiras,0,1,0.0,0.0,A,838065
2022-05-29,Serie A Brasil,2022/2023,Coritiba,Botafogo,1,0,1.0,0.0,H,838070
2022-05-29,Serie A Brasil,2022/2023,Fluminense,Flamengo,1,2,1.0,1.0,A,838062
2022-05-29,Serie A Brasil,2022/2023,Corinthians,America Mineiro,1,1,0.0,0.0,D,838064
2022-05-29,Serie A Brasil,2022/2023,Cuiaba,Atletico Paranaense,0,1,0.0,0.0,A,838069
2022-05-29,Serie A Brasil,2022/2023,Atletico-MG,Avai,2,1,0.0,1.0,H,838061
2022-05-30,Serie A Brasil,2022/2023,Internacional,Atletico Goianiense,1,1,1.0,0.0,D,838066
2022-06-01,Serie A Brasil,2022/2023,Fortaleza EC,Ceara,0,1,0.0,1.0,A,838017
2022-06-04,Serie A Brasil,2022/2023,America Mineiro,Cuiaba,2,1,1.0,1.0,H,838071
2022-06-04,Serie A Brasil,2022/2023,Ceara,Coritiba,1,1,1.0,0.0,D,838077
2022-06-04,Serie A Brasil,2022/2023,Atletico Paranaense,Santos,2,2,1.0,1.0,D,838080
2022-06-04,Serie A Brasil,2022/2023,Avai,Sao Paulo,1,1,0.0,1.0,D,838079
2022-06-04,Serie A Brasil,2022/2023,Atletico Goianiense,Corinthians,0,1,0.0,1.0,A,838078
2022-06-05,Serie A Brasil,2022/2023,Juventude,Fluminense,1,0,1.0,0.0,H,838076
2022-06-05,Serie A Brasil,2022/2023,Palmeiras,Atletico-MG,0,0,0.0,0.0,D,838074
2022-06-05,Serie A Brasil,2022/2023,Flamengo,Fortaleza EC,1,2,1.0,1.0,A,838072
2022-06-05,Serie A Brasil,2022/2023,RB Bragantino,Internacional,0,2,0.0,0.0,A,838073
2022-06-06,Serie A Brasil,2022/2023,Botafogo,Goias,1,2,1.0,0.0,A,838075
2022-06-08,Serie A Brasil,2022/2023,Cuiaba,Corinthians,1,0,1.0,0.0,H,838089
2022-06-08,Serie A Brasil,2022/2023,America Mineiro,Ceara,0,2,0.0,1.0,A,838081
2022-06-08,Serie A Brasil,2022/2023,Juventude,Atletico Paranaense,1,3,1.0,1.0,A,838086
2022-06-08,Serie A Brasil,2022/2023,Atletico Goianiense,Avai,2,1,1.0,1.0,H,838088
2022-06-08,Serie A Brasil,2022/2023,RB Bragantino,Flamengo,1,0,1.0,0.0,H,838083
2022-06-09,Serie A Brasil,2022/2023,Fluminense,Atletico-MG,5,3,3.0,2.0,H,838082
2022-06-09,Serie A Brasil,2022/2023,Santos,Internacional,1,1,0.0,0.0,D,838085
2022-06-09,Serie A Brasil,2022/2023,Palmeiras,Botafogo,4,0,3.0,0.0,H,838084
2022-06-09,Serie A Brasil,2022/2023,Coritiba,Sao Paulo,1,1,0.0,1.0,D,838090
2022-06-09,Serie A Brasil,2022/2023,Fortaleza EC,Goias,1,1,1.0,0.0,D,838087
2022-06-11,Serie A Brasil,2022/2023,Corinthians,Juventude,2,0,1.0,0.0,H,838094
2022-06-11,Serie A Brasil,2022/2023,Fluminense,Atletico Goianiense,0,2,0.0,2.0,A,838092
2022-06-11,Serie A Brasil,2022/2023,Atletico-MG,Santos,1,1,1.0,0.0,D,838091
2022-06-11,Serie A Brasil,2022/2023,Cuiaba,RB Bragantino,1,1,1.0,1.0,D,838099
2022-06-12,Serie A Brasil,2022/2023,Internacional,Flamengo,3,1,2.0,0.0,H,838096
2022-06-12,Serie A Brasil,2022/2023,Sao Paulo,America Mineiro,1,0,1.0,0.0,H,838093
2022-06-12,Serie A Brasil,2022/2023,Goias,Ceara,1,1,0.0,1.0,D,838098
2022-06-12,Serie A Brasil,2022/2023,Coritiba,Palmeiras,0,2,0.0,1.0,A,838100
2022-06-12,Serie A Brasil,2022/2023,Fortaleza EC,Atletico Paranaense,0,0,0.0,0.0,D,838097
2022-06-13,Serie A Brasil,2022/2023,Botafogo,Avai,0,1,0.0,1.0,A,838095
2022-06-15,Serie A Brasil,2022/2023,Juventude,Santos,1,2,1.0,0.0,A,838106
2022-06-15,Serie A Brasil,2022/2023,Ceara,Atletico-MG,0,0,0.0,0.0,D,838107
2022-06-15,Serie A Brasil,2022/2023,RB Bragantino,Coritiba,4,2,3.0,0.0,H,838103
2022-06-15,Serie A Brasil,2022/2023,Flamengo,Cuiaba,2,0,1.0,0.0,H,838102
2022-06-15,Serie A Brasil,2022/2023,Goias,Internacional,1,2,1.0,1.0,A,838108
2022-06-16,Serie A Brasil,2022/2023,America Mineiro,Fluminense,0,0,0.0,0.0,D,838101
2022-06-16,Serie A Brasil,2022/2023,Atletico Paranaense,Corinthians,1,1,0.0,1.0,D,838110
2022-06-16,Serie A Brasil,2022/2023,Botafogo,Sao Paulo,1,0,0.0,0.0,H,838105
2022-06-16,Serie A Brasil,2022/2023,Palmeiras,Atletico Goianiense,4,2,4.0,1.0,H,838104
2022-06-16,Serie A Brasil,2022/2023,Avai,Fortaleza EC,3,2,2.0,1.0,H,838109
2022-06-18,Serie A Brasil,2022/2023,Cuiaba,Ceara,0,0,0.0,0.0,D,838119
2022-06-19,Serie A Brasil,2022/2023,Santos,RB Bragantino,2,2,2.0,1.0,D,838115
2022-06-19,Serie A Brasil,2022/2023,Corinthians,Goias,1,0,1.0,0.0,H,838114
2022-06-19,Serie A Brasil,2022/2023,Coritiba,Atletico Paranaense,0,1,0.0,0.0,A,838120
2022-06-19,Serie A Brasil,2022/2023,Atletico-MG,Flamengo,2,0,1.0,0.0,H,838111
2022-06-19,Serie A Brasil,2022/2023,Internacional,Botafogo,2,3,2.0,1.0,A,838116
2022-06-19,Serie A Brasil,2022/2023,Atletico Goianiense,Juventude,3,1,0.0,1.0,H,838118
2022-06-19,Serie A Brasil,2022/2023,Fortaleza EC,America Mineiro,1,0,1.0,0.0,H,838117
2022-06-19,Serie A Brasil,2022/2023,Fluminense,Avai,2,0,1.0,0.0,H,838112
2022-06-20,Serie A Brasil,2022/2023,Sao Paulo,Palmeiras,1,2,1.0,0.0,A,838113
2022-06-25,Serie A Brasil,2022/2023,Internacional,Coritiba,3,0,2.0,0.0,H,838126
2022-06-25,Serie A Brasil,2022/2023,Atletico Paranaense,RB Bragantino,4,2,3.0,0.0,H,838130
2022-06-25,Serie A Brasil,2022/2023,Flamengo,America Mineiro,3,0,1.0,0.0,H,838122
2022-06-25,Serie A Brasil,2022/2023,Corinthians,Santos,0,0,0.0,0.0,D,838124
2022-06-26,Serie A Brasil,2022/2023,Atletico-MG,Fortaleza EC,3,2,0.0,2.0,H,838121
2022-06-26,Serie A Brasil,2022/2023,Botafogo,Fluminense,0,1,0.0,0.0,A,838125
2022-06-26,Serie A Brasil,2022/2023,Avai,Palmeiras,2,2,1.0,0.0,D,838129
2022-06-26,Serie A Brasil,2022/2023,Sao Paulo,Juventude,0,0,0.0,0.0,D,838123
2022-06-26,Serie A Brasil,2022/2023,Ceara,Atletico Goianiense,1,1,0.0,1.0,D,838127
2022-06-26,Serie A Brasil,2022/2023,Goias,Cuiaba,1,0,0.0,0.0,H,838128
2022-07-02,Serie A Brasil,2022/2023,Fluminense,Corinthians,4,0,2.0,0.0,H,838132
2022-07-02,Serie A Brasil,2022/2023,Juventude,Atletico-MG,1,2,0.0,1.0,A,838136
2022-07-02,Serie A Brasil,2022/2023,Santos,Flamengo,1,2,0.0,1.0,A,838135
2022-07-02,Serie A Brasil,2022/2023,Ceara,Internacional,1,1,1.0,1.0,D,838137
2022-07-03,Serie A Brasil,2022/2023,Palmeiras,Atletico Paranaense,0,2,0.0,1.0,A,838134
2022-07-03,Serie A Brasil,2022/2023,Avai,Cuiaba,1,2,1.0,0.0,A,838139
2022-07-03,Serie A Brasil,2022/2023,Atletico Goianiense,Sao Paulo,1,2,1.0,1.0,A,838138
2022-07-03,Serie A Brasil,2022/2023,America Mineiro,Goias,1,0,0.0,0.0,H,838131
2022-07-03,Serie A Brasil,2022/2023,Coritiba,Fortaleza EC,2,1,1.0,0.0,H,838140
2022-07-04,Serie A Brasil,2022/2023,RB Bragantino,Botafogo,0,1,0.0,0.0,A,838133
2022-07-09,Serie A Brasil,2022/2023,RB Bragantino,Avai,4,0,0.0,0.0,H,838143
2022-07-09,Serie A Brasil,2022/2023,Fluminense,Ceara,2,1,1.0,0.0,H,838142
2022-07-09,Serie A Brasil,2022/2023,Goias,Atletico Paranaense,2,1,2.0,0.0,H,838148
2022-07-10,Serie A Brasil,2022/2023,Coritiba,Juventude,2,2,0.0,2.0,D,838150
2022-07-10,Serie A Brasil,2022/2023,Corinthians,Flamengo,1,0,0.0,0.0,H,838144
2022-07-10,Serie A Brasil,2022/2023,Santos,Atletico Goianiense,1,0,0.0,0.0,H,838145
2022-07-10,Serie A Brasil,2022/2023,Fortaleza EC,Palmeiras,0,0,0.0,0.0,D,838147
2022-07-10,Serie A Brasil,2022/2023,Atletico-MG,Sao Paulo,0,0,0.0,0.0,D,838141
2022-07-10,Serie A Brasil,2022/2023,Cuiaba,Botafogo,2,0,1.0,0.0,H,838149
2022-07-11,Serie A Brasil,2022/2023,Internacional,America Mineiro,1,0,0.0,0.0,H,838146
2022-07-16,Serie A Brasil,2022/2023,Atletico Paranaense,Internacional,0,0,0.0,0.0,D,838160
2022-07-16,Serie A Brasil,2022/2023,Flamengo,Coritiba,2,0,2.0,0.0,H,838152
2022-07-16,Serie A Brasil,2022/2023,Avai,Santos,1,0,1.0,0.0,H,838159
2022-07-17,Serie A Brasil,2022/2023,Ceara,Corinthians,3,1,2.0,1.0,H,838157
2022-07-17,Serie A Brasil,2022/2023,Juventude,Goias,0,0,0.0,0.0,D,838156
2022-07-17,Serie A Brasil,2022/2023,Sao Paulo,Fluminense,2,2,2.0,1.0,D,838153
2022-07-17,Serie A Brasil,2022/2023,Botafogo,Atletico-MG,0,1,0.0,0.0,A,838155
2022-07-17,Serie A Brasil,2022/2023,Atletico Goianiense,Fortaleza EC,0,1,0.0,0.0,A,838158
2022-07-17,Serie A Brasil,2022/2023,America Mineiro,RB Bragantino,0,3,0.0,3.0,A,838151
2022-07-18,Serie A Brasil,2022/2023,Palmeiras,Cuiaba,1,0,0.0,0.0,H,838154
2022-07-20,Serie A Brasil,2022/2023,Ceara,Avai,1,0,1.0,0.0,H,838167
2022-07-20,Serie A Brasil,2022/2023,Goias,Fluminense,2,3,1.0,1.0,A,838168
2022-07-20,Serie A Brasil,2022/2023,RB Bragantino,Fortaleza EC,2,1,1.0,0.0,H,838163
2022-07-20,Serie A Brasil,2022/2023,Atletico Paranaense,Atletico Goianiense,4,1,2.0,0.0,H,838170
2022-07-20,Serie A Brasil,2022/2023,Internacional,Sao Paulo,3,3,3.0,2.0,D,838166
2022-07-20,Serie A Brasil,2022/2023,Flamengo,Juventude,4,0,3.0,0.0,H,838162
2022-07-21,Serie A Brasil,2022/2023,Santos,Botafogo,2,0,1.0,0.0,H,838165
2022-07-21,Serie A Brasil,2022/2023,Corinthians,Coritiba,3,1,1.0,0.0,H,838164
2022-07-21,Serie A Brasil,2022/2023,Cuiaba,Atletico-MG,1,1,0.0,0.0,D,838169
2022-07-21,Serie A Brasil,2022/2023,America Mineiro,Palmeiras,0,1,0.0,0.0,A,838161
2022-07-23,Serie A Brasil,2022/2023,Sao Paulo,Goias,3,3,2.0,2.0,D,838173
2022-07-24,Serie A Brasil,2022/2023,Botafogo,Atletico Paranaense,2,0,1.0,0.0,H,838175
2022-07-24,Serie A Brasil,2022/2023,Avai,Flamengo,1,2,0.0,0.0,A,838179
2022-07-24,Serie A Brasil,2022/2023,Palmeiras,Internacional,2,1,1.0,0.0,H,838174
2022-07-24,Serie A Brasil,2022/2023,Fluminense,RB Bragantino,2,1,0.0,0.0,H,838172
2022-07-24,Serie A Brasil,2022/2023,Juventude,Ceara,1,0,0.0,0.0,H,838176
2022-07-24,Serie A Brasil,2022/2023,Atletico Goianiense,America Mineiro,0,1,0.0,1.0,A,838178
2022-07-24,Serie A Brasil,2022/2023,Atletico-MG,Corinthians,1,2,1.0,0.0,A,838171
2022-07-24,Serie A Brasil,2022/2023,Fortaleza EC,Santos,0,0,0.0,0.0,D,838177
2022-07-25,Serie A Brasil,2022/2023,Coritiba,Cuiaba,1,0,1.0,0.0,H,838180
2022-07-30,Serie A Brasil,2022/2023,Ceara,Palmeiras,1,2,0.0,2.0,A,838187
2022-07-30,Serie A Brasil,2022/2023,Goias,Coritiba,1,0,0.0,0.0,H,838188
2022-07-30,Serie A Brasil,2022/2023,Corinthians,Botafogo,1,0,1.0,0.0,H,838184
2022-07-30,Serie A Brasil,2022/2023,Flamengo,Atletico Goianiense,4,1,4.0,0.0,H,838182
2022-07-31,Serie A Brasil,2022/2023,Internacional,Atletico-MG,3,0,3.0,0.0,H,838186
2022-07-31,Serie A Brasil,2022/2023,Atletico Paranaense,Sao Paulo,1,0,0.0,0.0,H,838190
2022-07-31,Serie A Brasil,2022/2023,America Mineiro,Avai,3,1,1.0,1.0,H,838181
2022-07-31,Serie A Brasil,2022/2023,Cuiaba,Fortaleza EC,0,1,0.0,1.0,A,838189
2022-07-31,Serie A Brasil,2022/2023,RB Bragantino,Juventude,1,0,1.0,0.0,H,838183
2022-08-01,Serie A Brasil,2022/2023,Santos,Fluminense,2,2,1.0,0.0,D,838185
2022-08-06,Serie A Brasil,2022/2023,Botafogo,Ceara,1,1,1.0,0.0,D,838195
2022-08-06,Serie A Brasil,2022/2023,Juventude,America Mineiro,0,1,0.0,1.0,A,838196
2022-08-06,Serie A Brasil,2022/2023,Atletico Goianiense,RB Bragantino,2,1,0.0,0.0,H,838198
2022-08-06,Serie A Brasil,2022/2023,Avai,Corinthians,1,1,1.0,0.0,D,838199
2022-08-06,Serie A Brasil,2022/2023,Sao Paulo,Flamengo,0,2,0.0,1.0,A,838193
2022-08-07,Serie A Brasil,2022/2023,Palmeiras,Goias,3,0,2.0,0.0,H,838194
2022-08-07,Serie A Brasil,2022/2023,Fluminense,Cuiaba,1,0,1.0,0.0,H,838192
2022-08-07,Serie A Brasil,2022/2023,Fortaleza EC,Internacional,3,0,1.0,0.0,H,838197
2022-08-07,Serie A Brasil,2022/2023,Atletico-MG,Atletico Paranaense,2,3,1.0,0.0,A,838191
2022-08-08,Serie A Brasil,2022/2023,Coritiba,Santos,1,2,0.0,0.0,A,838200
2022-08-13,Serie A Brasil,2022/2023,Goias,Avai,1,1,0.0,1.0,D,838208
2022-08-13,Serie A Brasil,2022/2023,Corinthians,Palmeiras,0,1,0.0,0.0,A,838204
2022-08-13,Serie A Brasil,2022/2023,Cuiaba,Juventude,1,0,1.0,0.0,H,838209
2022-08-14,Serie A Brasil,2022/2023,Botafogo,Atletico Goianiense,0,0,0.0,0.0,D,838205
2022-08-14,Serie A Brasil,2022/2023,Coritiba,Atletico-MG,0,1,0.0,0.0,A,838210
2022-08-14,Serie A Brasil,2022/2023,Sao Paulo,RB Bragantino,3,0,1.0,0.0,H,838203
2022-08-14,Serie A Brasil,2022/2023,Flamengo,Atletico Paranaense,5,0,0.0,0.0,H,838202
2022-08-14,Serie A Brasil,2022/2023,Ceara,Fortaleza EC,0,1,0.0,1.0,A,838207
2022-08-14,Serie A Brasil,2022/2023,America Mineiro,Santos,1,0,1.0,0.0,H,838201
2022-08-14,Serie A Brasil,2022/2023,Internacional,Fluminense,3,0,1.0,0.0,H,838206
2022-08-20,Serie A Brasil,2022/2023,Atletico-MG,Goias,0,1,0.0,0.0,A,838211
2022-08-20,Serie A Brasil,2022/2023,Fluminense,Coritiba,5,2,2.0,0.0,H,838212
2022-08-21,Serie A Brasil,2022/2023,Juventude,Botafogo,2,2,1.0,0.0,D,838216
2022-08-21,Serie A Brasil,2022/2023,Palmeiras,Flamengo,1,1,0.0,1.0,D,838214
2022-08-21,Serie A Brasil,2022/2023,Atletico Paranaense,America Mineiro,1,1,1.0,0.0,D,838220
2022-08-21,Serie A Brasil,2022/2023,Atletico Goianiense,Cuiaba,1,1,1.0,0.0,D,838218
2022-08-21,Serie A Brasil,2022/2023,Fortaleza EC,Corinthians,1,0,0.0,0.0,H,838217
2022-08-21,Serie A Brasil,2022/2023,RB Bragantino,Ceara,1,1,0.0,0.0,D,838213
2022-08-21,Serie A Brasil,2022/2023,Santos,Sao Paulo,1,0,1.0,0.0,H,838215
2022-08-22,Serie A Brasil,2022/2023,Avai,Internacional,0,1,0.0,0.0,A,838219
2022-08-27,Serie A Brasil,2022/2023,Coritiba,Avai,1,0,0.0,0.0,H,838230
2022-08-27,Serie A Brasil,2022/2023,Goias,Atletico Goianiense,2,1,1.0,0.0,H,838228
2022-08-27,Serie A Brasil,2022/2023,Fluminense,Palmeiras,1,1,1.0,1.0,D,838222
2022-08-28,Serie A Brasil,2022/2023,Ceara,Atletico Paranaense,0,0,0.0,0.0,D,838227
2022-08-28,Serie A Brasil,2022/2023,America Mineiro,Atletico-MG,1,1,1.0,1.0,D,838221
2022-08-28,Serie A Brasil,2022/2023,Sao Paulo,Fortaleza EC,0,1,0.0,1.0,A,838223
2022-08-28,Serie A Brasil,2022/2023,Botafogo,Flamengo,0,1,0.0,0.0,A,838225
2022-08-28,Serie A Brasil,2022/2023,Cuiaba,Santos,0,0,0.0,0.0,D,838229
2022-08-29,Serie A Brasil,2022/2023,Internacional,Juventude,4,0,2.0,0.0,H,838226
2022-08-30,Serie A Brasil,2022/2023,Corinthians,RB Bragantino,1,0,1.0,0.0,H,838224
2022-09-03,Serie A Brasil,2022/2023,Juventude,Avai,1,1,0.0,0.0,D,838236
2022-09-03,Serie A Brasil,2022/2023,Atletico Paranaense,Fluminense,1,0,1.0,0.0,H,838240
2022-09-03,Serie A Brasil,2022/2023,RB Bragantino,Palmeiras,2,2,2.0,1.0,D,838233
2022-09-03,Serie A Brasil,2022/2023,America Mineiro,Coritiba,2,0,1.0,0.0,H,838231
2022-09-04,Serie A Brasil,2022/2023,Flamengo,Ceara,1,1,0.0,1.0,D,838232
2022-09-04,Serie A Brasil,2022/2023,Corinthians,Internacional,2,2,2.0,1.0,D,838234
2022-09-04,Serie A Brasil,2022/2023,Fortaleza EC,Botafogo,1,3,0.0,2.0,A,838237
2022-09-04,Serie A Brasil,2022/2023,Atletico Goianiense,Atletico-MG,0,2,0.0,1.0,A,838238
2022-09-04,Serie A Brasil,2022/2023,Cuiaba,Sao Paulo,1,1,1.0,0.0,D,838239
2022-09-05,Serie A Brasil,2022/2023,Santos,Goias,1,2,0.0,1.0,A,838235
2022-09-07,Serie A Brasil,2022/2023,Atletico-MG,RB Bragantino,1,1,1.0,1.0,D,838241
2022-09-10,Serie A Brasil,2022/2023,Internacional,Cuiaba,1,0,0.0,0.0,H,838246
2022-09-10,Serie A Brasil,2022/2023,Ceara,Santos,2,1,2.0,0.0,H,838247
2022-09-10,Serie A Brasil,2022/2023,Fluminense,Fortaleza EC,2,1,1.0,0.0,H,838242
2022-09-11,Serie A Brasil,2022/2023,Palmeiras,Juventude,2,1,0.0,0.0,H,838244
2022-09-11,Serie A Brasil,2022/2023,Botafogo,America Mineiro,0,0,0.0,0.0,D,838245
2022-09-11,Serie A Brasil,2022/2023,Avai,Atletico Paranaense,1,1,1.0,0.0,D,838249
2022-09-11,Serie A Brasil,2022/2023,Sao Paulo,Corinthians,1,1,1.0,1.0,D,838243
2022-09-11,Serie A Brasil,2022/2023,Coritiba,Atletico Goianiense,2,0,1.0,0.0,H,838250
2022-09-11,Serie A Brasil,2022/2023,Goias,Flamengo,1,1,0.0,0.0,D,838248
2022-09-17,Serie A Brasil,2022/2023,Avai,Atletico-MG,1,0,0.0,0.0,H,838259
2022-09-17,Serie A Brasil,2022/2023,Botafogo,Coritiba,2,0,0.0,0.0,H,838255
2022-09-18,Serie A Brasil,2022/2023,RB Bragantino,Goias,1,1,1.0,0.0,D,838253
2022-09-18,Serie A Brasil,2022/2023,Flamengo,Fluminense,1,2,0.0,1.0,A,838252
2022-09-18,Serie A Brasil,2022/2023,Ceara,Sao Paulo,0,2,0.0,1.0,A,838257
2022-09-18,Serie A Brasil,2022/2023,America Mineiro,Corinthians,1,0,0.0,0.0,H,838251
2022-09-18,Serie A Brasil,2022/2023,Juventude,Fortaleza EC,1,1,0.0,1.0,D,838256
2022-09-18,Serie A Brasil,2022/2023,Palmeiras,Santos,1,0,0.0,0.0,H,838254
2022-09-18,Serie A Brasil,2022/2023,Atletico Paranaense,Cuiaba,2,2,2.0,1.0,D,838260
2022-09-19,Serie A Brasil,2022/2023,Atletico Goianiense,Internacional,1,2,0.0,2.0,A,838258
2022-09-25,Serie A Brasil,2022/2023,Sao Paulo,Avai,4,0,3.0,0.0,H,838263
2022-09-28,Serie A Brasil,2022/2023,Santos,Atletico Paranaense,2,0,1.0,0.0,H,838265
2022-09-28,Serie A Brasil,2022/2023,Fluminense,Juventude,4,0,2.0,0.0,H,838262
2022-09-28,Serie A Brasil,2022/2023,Corinthians,Atletico Goianiense,2,1,1.0,1.0,H,838264
2022-09-28,Serie A Brasil,2022/2023,Coritiba,Ceara,1,0,1.0,0.0,H,838270
2022-09-28,Serie A Brasil,2022/2023,Fortaleza EC,Flamengo,3,2,1.0,2.0,H,838267
